id,datetime_entry,id_campaign_incoming,id_call_incoming,id_campaign_outgoing,id_call_outgoing,new_status,retry,uniqueid,trunk,id_agent,duration
649501,"2020-01-22 20:12:25",1,238237,NULL,NULL,Hangup,0,1579703674.99264,SIP/TATA_Trunk,10,418
649502,"2020-01-22 20:12:30",1,238246,NULL,NULL,Success,0,1579703949.99279,SIP/TATA_Trunk,10,NULL
649503,"2020-01-22 20:12:30",1,238244,NULL,NULL,Hangup,0,1579703911.99276,SIP/TATA_Trunk,20,73
649504,"2020-01-22 20:12:36",1,238247,NULL,NULL,Success,0,1579704007.99283,SIP/TATA_Trunk,20,NULL
649505,"2020-01-22 20:12:45",1,238249,NULL,NULL,Abandoned,0,1579704040.99285,SIP/TATA_Trunk,NULL,NULL
649506,"2020-01-22 20:13:07",1,238251,NULL,NULL,Abandoned,0,1579704074.99286,SIP/TATA_Trunk,NULL,NULL
649507,"2020-01-22 20:13:40",1,238245,NULL,NULL,Hangup,0,1579703937.99278,SIP/TATA_Trunk,2,131
649508,"2020-01-22 20:13:45",1,238250,NULL,NULL,Success,0,1579704084.99289,SIP/TATA_Trunk,2,NULL
649509,"2020-01-22 20:14:40",1,238253,NULL,NULL,OnQueue,0,1579704267.99294,SIP/TATA_Trunk,NULL,NULL
649510,"2020-01-22 20:15:00",1,238247,NULL,NULL,Hangup,0,1579704007.99283,SIP/TATA_Trunk,20,144
649511,"2020-01-22 20:15:06",1,238252,NULL,NULL,Success,0,1579704080.99288,SIP/TATA_Trunk,20,NULL
649512,"2020-01-22 20:15:18",1,238242,NULL,NULL,Hangup,0,1579703848.99274,SIP/TATA_Trunk,21,325
649513,"2020-01-22 20:15:27",1,238253,NULL,NULL,Success,0,1579704267.99294,SIP/TATA_Trunk,21,NULL
649514,"2020-01-22 20:16:17",1,238254,NULL,NULL,OnQueue,0,1579704361.99298,SIP/TATA_Trunk,NULL,NULL
649515,"2020-01-22 20:16:39",1,238250,NULL,NULL,Hangup,0,1579704084.99289,SIP/TATA_Trunk,2,173
649516,"2020-01-22 20:16:48",1,238254,NULL,NULL,Success,0,1579704361.99298,SIP/TATA_Trunk,2,NULL
649517,"2020-01-22 20:17:29",1,238255,NULL,NULL,OnQueue,0,1579704435.99300,SIP/TATA_Trunk,NULL,NULL
649518,"2020-01-22 20:17:55",1,238254,NULL,NULL,Hangup,0,1579704361.99298,SIP/TATA_Trunk,2,67
649519,"2020-01-22 20:17:59",1,238256,NULL,NULL,OnQueue,0,1579704466.99301,SIP/TATA_Trunk,NULL,NULL
649520,"2020-01-22 20:18:02",1,238257,NULL,NULL,OnQueue,0,1579704471.99302,SIP/TATA_Trunk,NULL,NULL
649521,"2020-01-22 20:18:04",1,238255,NULL,NULL,Success,0,1579704435.99300,SIP/TATA_Trunk,2,NULL
649522,"2020-01-22 20:18:29",1,238253,NULL,NULL,Hangup,0,1579704267.99294,SIP/TATA_Trunk,21,182
649523,"2020-01-22 20:18:35",1,238256,NULL,NULL,Success,0,1579704466.99301,SIP/TATA_Trunk,21,NULL
649524,"2020-01-22 20:18:43",1,238258,NULL,NULL,OnQueue,0,1579704512.99304,SIP/TATA_Trunk,NULL,NULL
649525,"2020-01-22 20:19:08",1,238259,NULL,NULL,OnQueue,0,1579704534.99306,SIP/TATA_Trunk,NULL,NULL
649526,"2020-01-22 20:19:29",1,238260,NULL,NULL,OnQueue,0,1579704546.99307,SIP/TATA_Trunk,NULL,NULL
649527,"2020-01-22 20:19:32",1,238261,NULL,NULL,OnQueue,0,1579704564.99308,SIP/TATA_Trunk,NULL,NULL
649528,"2020-01-22 20:19:46",1,238259,NULL,NULL,Abandoned,0,1579704534.99306,SIP/TATA_Trunk,NULL,NULL
649529,"2020-01-22 20:19:47",1,238252,NULL,NULL,Hangup,0,1579704080.99288,SIP/TATA_Trunk,20,281
649530,"2020-01-22 20:19:55",1,238257,NULL,NULL,Success,0,1579704471.99302,SIP/TATA_Trunk,20,NULL
649531,"2020-01-22 20:20:04",1,238262,NULL,NULL,OnQueue,0,1579704594.99309,SIP/TATA_Trunk,NULL,NULL
649532,"2020-01-22 20:20:29",1,238260,NULL,NULL,Abandoned,0,1579704546.99307,SIP/TATA_Trunk,NULL,NULL
649533,"2020-01-22 20:20:30",1,238263,NULL,NULL,OnQueue,0,1579704604.99311,SIP/TATA_Trunk,NULL,NULL
649534,"2020-01-22 20:20:31",1,238264,NULL,NULL,OnQueue,0,1579704619.99312,SIP/TATA_Trunk,NULL,NULL
649535,"2020-01-22 20:20:43",1,238265,NULL,NULL,OnQueue,0,1579704634.99313,SIP/TATA_Trunk,NULL,NULL
649536,"2020-01-22 20:20:45",1,238258,NULL,NULL,Abandoned,0,1579704512.99304,SIP/TATA_Trunk,NULL,NULL
649537,"2020-01-22 20:20:46",1,238256,NULL,NULL,Hangup,0,1579704466.99301,SIP/TATA_Trunk,21,131
649538,"2020-01-22 20:20:51",1,238261,NULL,NULL,Success,0,1579704564.99308,SIP/TATA_Trunk,21,NULL
649539,"2020-01-22 20:20:54",1,238263,NULL,NULL,Abandoned,0,1579704604.99311,SIP/TATA_Trunk,NULL,NULL
649540,"2020-01-22 20:20:54",1,238266,NULL,NULL,OnQueue,0,1579704644.99315,SIP/TATA_Trunk,NULL,NULL
649541,"2020-01-22 20:20:56",1,238262,NULL,NULL,Abandoned,0,1579704594.99309,SIP/TATA_Trunk,NULL,NULL
649542,"2020-01-22 20:20:56",1,238267,NULL,NULL,OnQueue,0,1579704642.99314,SIP/TATA_Trunk,NULL,NULL
649543,"2020-01-22 20:21:19",1,238268,NULL,NULL,OnQueue,0,1579704665.99317,SIP/TATA_Trunk,NULL,NULL
649544,"2020-01-22 20:21:33",1,238267,NULL,NULL,Abandoned,0,1579704642.99314,SIP/TATA_Trunk,NULL,NULL
649545,"2020-01-22 20:21:40",1,238265,NULL,NULL,Abandoned,0,1579704634.99313,SIP/TATA_Trunk,NULL,NULL
649546,"2020-01-22 20:21:47",1,238269,NULL,NULL,OnQueue,0,1579704695.99318,SIP/TATA_Trunk,NULL,NULL
649547,"2020-01-22 20:21:49",1,238266,NULL,NULL,Abandoned,0,1579704644.99315,SIP/TATA_Trunk,NULL,NULL
649548,"2020-01-22 20:21:55",1,238241,NULL,NULL,Hangup,0,1579703841.99273,SIP/TATA_Trunk,11,724
649549,"2020-01-22 20:22:01",1,238264,NULL,NULL,Success,0,1579704619.99312,SIP/TATA_Trunk,11,NULL
649550,"2020-01-22 20:22:26",1,238255,NULL,NULL,Hangup,0,1579704435.99300,SIP/TATA_Trunk,2,262
649551,"2020-01-22 20:22:33",1,238268,NULL,NULL,Success,0,1579704665.99317,SIP/TATA_Trunk,2,NULL
649552,"2020-01-22 20:22:41",1,238269,NULL,NULL,Abandoned,0,1579704695.99318,SIP/TATA_Trunk,NULL,NULL
649553,"2020-01-22 20:24:09",1,238257,NULL,NULL,Hangup,0,1579704471.99302,SIP/TATA_Trunk,20,253
649554,"2020-01-22 20:24:31",1,238261,NULL,NULL,Hangup,0,1579704564.99308,SIP/TATA_Trunk,21,220
649555,"2020-01-22 20:25:09",1,238270,NULL,NULL,OnQueue,0,1579704900.99322,SIP/TATA_Trunk,NULL,NULL
649556,"2020-01-22 20:25:10",1,238270,NULL,NULL,Success,0,1579704900.99322,SIP/TATA_Trunk,20,NULL
649557,"2020-01-22 20:25:20",1,238264,NULL,NULL,Hangup,0,1579704619.99312,SIP/TATA_Trunk,11,199
649558,"2020-01-22 20:25:29",1,238271,NULL,NULL,OnQueue,0,1579704915.99324,SIP/TATA_Trunk,NULL,NULL
649559,"2020-01-22 20:25:30",1,238271,NULL,NULL,Success,0,1579704915.99324,SIP/TATA_Trunk,21,NULL
649560,"2020-01-22 20:25:38",1,238246,NULL,NULL,Hangup,0,1579703949.99279,SIP/TATA_Trunk,10,788
649561,"2020-01-22 20:25:50",1,238268,NULL,NULL,Hangup,0,1579704665.99317,SIP/TATA_Trunk,2,197
649562,"2020-01-22 20:26:15",1,238272,NULL,NULL,OnQueue,0,1579704959.99326,SIP/TATA_Trunk,NULL,NULL
649563,"2020-01-22 20:26:16",1,238272,NULL,NULL,Success,0,1579704959.99326,SIP/TATA_Trunk,11,NULL
649564,"2020-01-22 20:26:16",1,238273,NULL,NULL,OnQueue,0,1579704961.99327,SIP/TATA_Trunk,NULL,NULL
649565,"2020-01-22 20:26:17",1,238273,NULL,NULL,Success,0,1579704961.99327,SIP/TATA_Trunk,10,NULL
649566,"2020-01-22 20:26:27",1,238272,NULL,NULL,Hangup,0,1579704959.99326,SIP/TATA_Trunk,11,11
649567,"2020-01-22 20:27:26",1,238273,NULL,NULL,Hangup,0,1579704961.99327,SIP/TATA_Trunk,10,70
649568,"2020-01-22 20:27:37",1,238271,NULL,NULL,Hangup,0,1579704915.99324,SIP/TATA_Trunk,21,127
649569,"2020-01-22 20:27:49",1,238270,NULL,NULL,Hangup,0,1579704900.99322,SIP/TATA_Trunk,20,159
649570,"2020-01-22 20:29:06",1,238274,NULL,NULL,OnQueue,0,1579705135.99332,SIP/TATA_Trunk,NULL,NULL
649571,"2020-01-22 20:29:07",1,238274,NULL,NULL,Success,0,1579705135.99332,SIP/TATA_Trunk,2,NULL
649572,"2020-01-22 20:29:12",1,238275,NULL,NULL,OnQueue,0,1579705138.99333,SIP/TATA_Trunk,NULL,NULL
649573,"2020-01-22 20:29:12",1,238275,NULL,NULL,Success,0,1579705138.99333,SIP/TATA_Trunk,11,NULL
649574,"2020-01-22 20:29:32",1,238276,NULL,NULL,OnQueue,0,1579705159.99336,SIP/TATA_Trunk,NULL,NULL
649575,"2020-01-22 20:29:33",1,238276,NULL,NULL,Success,0,1579705159.99336,SIP/TATA_Trunk,10,NULL
649576,"2020-01-22 20:29:36",1,238277,NULL,NULL,OnQueue,0,1579705162.99337,SIP/TATA_Trunk,NULL,NULL
649577,"2020-01-22 20:29:36",1,238277,NULL,NULL,Success,0,1579705162.99337,SIP/TATA_Trunk,21,NULL
649578,"2020-01-22 20:29:52",1,238278,NULL,NULL,OnQueue,0,1579705179.99340,SIP/TATA_Trunk,NULL,NULL
649579,"2020-01-22 20:29:52",1,238278,NULL,NULL,Success,0,1579705179.99340,SIP/TATA_Trunk,20,NULL
649580,"2020-01-22 20:30:08",1,238274,NULL,NULL,Hangup,0,1579705135.99332,SIP/TATA_Trunk,2,61
649581,"2020-01-22 20:30:16",1,238279,NULL,NULL,OnQueue,0,1579705210.99343,SIP/TATA_Trunk,NULL,NULL
649582,"2020-01-22 20:30:16",1,238280,NULL,NULL,OnQueue,0,1579705202.99342,SIP/TATA_Trunk,NULL,NULL
649583,"2020-01-22 20:30:16",1,238279,NULL,NULL,Success,0,1579705210.99343,SIP/TATA_Trunk,2,NULL
649584,"2020-01-22 20:30:25",1,238281,NULL,NULL,OnQueue,0,1579705216.99345,SIP/TATA_Trunk,NULL,NULL
649585,"2020-01-22 20:31:08",1,238277,NULL,NULL,Hangup,0,1579705162.99337,SIP/TATA_Trunk,21,92
649586,"2020-01-22 20:31:17",1,238280,NULL,NULL,Success,0,1579705202.99342,SIP/TATA_Trunk,21,NULL
649587,"2020-01-22 20:31:38",1,238275,NULL,NULL,Hangup,0,1579705138.99333,SIP/TATA_Trunk,11,146
649588,"2020-01-22 20:32:01",1,238282,NULL,NULL,OnQueue,0,1579705309.99347,SIP/TATA_Trunk,NULL,NULL
649589,"2020-01-22 20:32:15",1,238276,NULL,NULL,Hangup,0,1579705159.99336,SIP/TATA_Trunk,10,162
649590,"2020-01-22 20:32:24",1,238281,NULL,NULL,Success,0,1579705216.99345,SIP/TATA_Trunk,10,NULL
649591,"2020-01-22 20:32:52",1,238283,NULL,NULL,OnQueue,0,1579705357.99349,SIP/TATA_Trunk,NULL,NULL
649592,"2020-01-22 20:33:00",1,238284,NULL,NULL,OnQueue,0,1579705373.99350,SIP/TATA_Trunk,NULL,NULL
649593,"2020-01-22 20:33:40",1,238282,NULL,NULL,Abandoned,0,1579705309.99347,SIP/TATA_Trunk,NULL,NULL
649594,"2020-01-22 20:33:57",1,238285,NULL,NULL,OnQueue,0,1579705427.99353,SIP/TATA_Trunk,NULL,NULL
649595,"2020-01-22 20:33:59",1,238286,NULL,NULL,OnQueue,0,1579705426.99352,SIP/TATA_Trunk,NULL,NULL
649596,"2020-01-22 20:34:12",1,238287,NULL,NULL,OnQueue,0,1579705426.99351,SIP/TATA_Trunk,NULL,NULL
649597,"2020-01-22 20:34:14",1,238278,NULL,NULL,Hangup,0,1579705179.99340,SIP/TATA_Trunk,20,262
649598,"2020-01-22 20:34:21",1,238283,NULL,NULL,Success,0,1579705357.99349,SIP/TATA_Trunk,20,NULL
649599,"2020-01-22 20:34:32",1,238281,NULL,NULL,Hangup,0,1579705216.99345,SIP/TATA_Trunk,10,129
649600,"2020-01-22 20:34:42",1,238284,NULL,NULL,Success,0,1579705373.99350,SIP/TATA_Trunk,10,NULL
649601,"2020-01-22 20:34:44",1,238286,NULL,NULL,Abandoned,0,1579705426.99352,SIP/TATA_Trunk,NULL,NULL
649602,"2020-01-22 20:34:50",1,238288,NULL,NULL,OnQueue,0,1579705478.99355,SIP/TATA_Trunk,NULL,NULL
649603,"2020-01-22 20:35:02",1,238279,NULL,NULL,Hangup,0,1579705210.99343,SIP/TATA_Trunk,2,286
649604,"2020-01-22 20:35:07",1,238285,NULL,NULL,Success,0,1579705427.99353,SIP/TATA_Trunk,2,NULL
649605,"2020-01-22 20:35:09",1,238289,NULL,NULL,OnQueue,0,1579705493.99357,SIP/TATA_Trunk,NULL,NULL
649606,"2020-01-22 20:35:19",1,238287,NULL,NULL,Abandoned,0,1579705426.99351,SIP/TATA_Trunk,NULL,NULL
649607,"2020-01-22 20:35:42",1,238290,NULL,NULL,OnQueue,0,1579705531.99359,SIP/TATA_Trunk,NULL,NULL
649608,"2020-01-22 20:36:08",1,238283,NULL,NULL,Hangup,0,1579705357.99349,SIP/TATA_Trunk,20,107
649609,"2020-01-22 20:36:19",1,238288,NULL,NULL,Success,0,1579705478.99355,SIP/TATA_Trunk,19,NULL
649610,"2020-01-22 20:36:31",1,238290,NULL,NULL,Abandoned,0,1579705531.99359,SIP/TATA_Trunk,NULL,NULL
649611,"2020-01-22 20:36:31",1,238291,NULL,NULL,OnQueue,0,1579705578.99360,SIP/TATA_Trunk,NULL,NULL
649612,"2020-01-22 20:36:50",1,238280,NULL,NULL,Hangup,0,1579705202.99342,SIP/TATA_Trunk,21,333
649613,"2020-01-22 20:36:56",1,238292,NULL,NULL,OnQueue,0,1579705603.99363,SIP/TATA_Trunk,NULL,NULL
649614,"2020-01-22 20:37:04",1,238293,NULL,NULL,OnQueue,0,1579705611.99365,SIP/TATA_Trunk,NULL,NULL
649615,"2020-01-22 20:37:06",1,238285,NULL,NULL,Hangup,0,1579705427.99353,SIP/TATA_Trunk,2,119
649616,"2020-01-22 20:37:12",1,238294,NULL,NULL,OnQueue,0,1579705617.99366,SIP/TATA_Trunk,NULL,NULL
649617,"2020-01-22 20:37:13",1,238295,NULL,NULL,OnQueue,0,1579705622.99367,SIP/TATA_Trunk,NULL,NULL
649618,"2020-01-22 20:37:35",1,238289,NULL,NULL,Success,0,1579705493.99357,SIP/TATA_Trunk,21,NULL
649619,"2020-01-22 20:37:46",1,238292,NULL,NULL,Abandoned,0,1579705603.99363,SIP/TATA_Trunk,NULL,NULL
649620,"2020-01-22 20:37:46",1,238291,NULL,NULL,Success,0,1579705578.99360,SIP/TATA_Trunk,20,NULL
649621,"2020-01-22 20:37:47",1,238291,NULL,NULL,Hangup,0,1579705578.99360,SIP/TATA_Trunk,20,1
649622,"2020-01-22 20:37:53",1,238293,NULL,NULL,Success,0,1579705611.99365,SIP/TATA_Trunk,20,NULL
649623,"2020-01-22 20:38:03",1,238296,NULL,NULL,OnQueue,0,1579705673.99373,SIP/TATA_Trunk,NULL,NULL
649624,"2020-01-22 20:38:06",1,238297,NULL,NULL,OnQueue,0,1579705676.99374,SIP/TATA_Trunk,NULL,NULL
649625,"2020-01-22 20:38:17",1,238298,NULL,NULL,OnQueue,0,1579705687.99376,SIP/TATA_Trunk,NULL,NULL
649626,"2020-01-22 20:38:23",1,238284,NULL,NULL,Hangup,0,1579705373.99350,SIP/TATA_Trunk,10,221
649627,"2020-01-22 20:38:29",1,238294,NULL,NULL,Success,0,1579705617.99366,SIP/TATA_Trunk,10,NULL
649628,"2020-01-22 20:38:49",1,238295,NULL,NULL,Abandoned,0,1579705622.99367,SIP/TATA_Trunk,NULL,NULL
649629,"2020-01-22 20:39:00",1,238297,NULL,NULL,Abandoned,0,1579705676.99374,SIP/TATA_Trunk,NULL,NULL
649630,"2020-01-22 20:39:02",1,238299,NULL,NULL,OnQueue,0,1579705730.99378,SIP/TATA_Trunk,NULL,NULL
649631,"2020-01-22 20:39:27",1,238300,NULL,NULL,OnQueue,0,1579705756.99381,SIP/TATA_Trunk,NULL,NULL
649632,"2020-01-22 20:39:31",1,238301,NULL,NULL,OnQueue,0,1579705746.99379,SIP/TATA_Trunk,NULL,NULL
649633,"2020-01-22 20:39:35",1,238302,NULL,NULL,OnQueue,0,1579705766.99382,SIP/TATA_Trunk,NULL,NULL
649634,"2020-01-22 20:39:38",1,238303,NULL,NULL,OnQueue,0,1579705751.99380,SIP/TATA_Trunk,NULL,NULL
649635,"2020-01-22 20:39:53",1,238304,NULL,NULL,OnQueue,0,1579705782.99383,SIP/TATA_Trunk,NULL,NULL
649636,"2020-01-22 20:39:53",1,238293,NULL,NULL,Hangup,0,1579705611.99365,SIP/TATA_Trunk,20,121
649637,"2020-01-22 20:40:00",1,238296,NULL,NULL,Success,0,1579705673.99373,SIP/TATA_Trunk,20,NULL
649638,"2020-01-22 20:40:07",1,238305,NULL,NULL,OnQueue,0,1579705796.99384,SIP/TATA_Trunk,NULL,NULL
649639,"2020-01-22 20:40:19",1,238303,NULL,NULL,Abandoned,0,1579705751.99380,SIP/TATA_Trunk,NULL,NULL
649640,"2020-01-22 20:40:24",1,238301,NULL,NULL,Abandoned,0,1579705746.99379,SIP/TATA_Trunk,NULL,NULL
649641,"2020-01-22 20:40:29",1,238302,NULL,NULL,Abandoned,0,1579705766.99382,SIP/TATA_Trunk,NULL,NULL
649642,"2020-01-22 20:40:31",1,238289,NULL,NULL,Hangup,0,1579705493.99357,SIP/TATA_Trunk,21,176
649643,"2020-01-22 20:40:39",1,238288,NULL,NULL,Hangup,0,1579705478.99355,SIP/TATA_Trunk,19,260
649644,"2020-01-22 20:40:41",1,238298,NULL,NULL,Success,0,1579705687.99376,SIP/TATA_Trunk,21,NULL
649645,"2020-01-22 20:40:41",1,238306,NULL,NULL,OnQueue,0,1579705830.99386,SIP/TATA_Trunk,NULL,NULL
649646,"2020-01-22 20:40:44",1,238307,NULL,NULL,OnQueue,0,1579705832.99387,SIP/TATA_Trunk,NULL,NULL
649647,"2020-01-22 20:40:47",1,238299,NULL,NULL,Success,0,1579705730.99378,SIP/TATA_Trunk,19,NULL
649648,"2020-01-22 20:41:09",1,238307,NULL,NULL,Abandoned,0,1579705832.99387,SIP/TATA_Trunk,NULL,NULL
649649,"2020-01-22 20:41:18",1,238294,NULL,NULL,Hangup,0,1579705617.99366,SIP/TATA_Trunk,10,169
649650,"2020-01-22 20:41:22",1,238306,NULL,NULL,Abandoned,0,1579705830.99386,SIP/TATA_Trunk,NULL,NULL
649651,"2020-01-22 20:41:27",1,238300,NULL,NULL,Success,0,1579705756.99381,SIP/TATA_Trunk,10,NULL
649652,"2020-01-22 20:42:04",1,238308,NULL,NULL,OnQueue,0,1579705908.99391,SIP/TATA_Trunk,NULL,NULL
649653,"2020-01-22 20:42:44",1,238296,NULL,NULL,Hangup,0,1579705673.99373,SIP/TATA_Trunk,20,164
649654,"2020-01-22 20:42:49",1,238304,NULL,NULL,Success,0,1579705782.99383,SIP/TATA_Trunk,20,NULL
649655,"2020-01-22 20:42:49",1,238309,NULL,NULL,OnQueue,0,1579705961.99392,SIP/TATA_Trunk,NULL,NULL
649656,"2020-01-22 20:43:16",1,238310,NULL,NULL,OnQueue,0,1579705986.99394,SIP/TATA_Trunk,NULL,NULL
649657,"2020-01-22 20:43:18",1,238304,NULL,NULL,Hangup,0,1579705782.99383,SIP/TATA_Trunk,20,28
649658,"2020-01-22 20:43:20",1,238308,NULL,NULL,Abandoned,0,1579705908.99391,SIP/TATA_Trunk,NULL,NULL
649659,"2020-01-22 20:43:26",1,238305,NULL,NULL,Success,0,1579705796.99384,SIP/TATA_Trunk,20,NULL
649660,"2020-01-22 20:43:34",1,238300,NULL,NULL,Hangup,0,1579705756.99381,SIP/TATA_Trunk,10,127
649661,"2020-01-22 20:43:42",1,238309,NULL,NULL,Success,0,1579705961.99392,SIP/TATA_Trunk,10,NULL
649662,"2020-01-22 20:43:48",1,238311,NULL,NULL,OnQueue,0,1579706019.99398,SIP/TATA_Trunk,NULL,NULL
649663,"2020-01-22 20:43:54",1,238312,NULL,NULL,OnQueue,0,1579706022.99400,SIP/TATA_Trunk,NULL,NULL
649664,"2020-01-22 20:43:58",1,238313,NULL,NULL,OnQueue,0,1579706030.99401,SIP/TATA_Trunk,NULL,NULL
649665,"2020-01-22 20:44:26",1,238298,NULL,NULL,Hangup,0,1579705687.99376,SIP/TATA_Trunk,21,225
649666,"2020-01-22 20:44:33",1,238310,NULL,NULL,Success,0,1579705986.99394,SIP/TATA_Trunk,21,NULL
649667,"2020-01-22 20:44:35",1,238314,NULL,NULL,OnQueue,0,1579706061.99402,SIP/TATA_Trunk,NULL,NULL
649668,"2020-01-22 20:44:53",1,238315,NULL,NULL,OnQueue,0,1579706082.99404,SIP/TATA_Trunk,NULL,NULL
649669,"2020-01-22 20:44:54",1,238311,NULL,NULL,Abandoned,0,1579706019.99398,SIP/TATA_Trunk,NULL,NULL
649670,"2020-01-22 20:45:29",1,238316,NULL,NULL,OnQueue,0,1579706120.99405,SIP/TATA_Trunk,NULL,NULL
649671,"2020-01-22 20:45:33",1,238299,NULL,NULL,Hangup,0,1579705730.99378,SIP/TATA_Trunk,19,286
649672,"2020-01-22 20:45:40",1,238312,NULL,NULL,Success,0,1579706022.99400,SIP/TATA_Trunk,19,NULL
649673,"2020-01-22 20:46:00",1,238317,NULL,NULL,OnQueue,0,1579706150.99407,SIP/TATA_Trunk,NULL,NULL
649674,"2020-01-22 20:47:25",1,238318,NULL,NULL,OnQueue,0,1579706240.99409,SIP/TATA_Trunk,NULL,NULL
649675,"2020-01-22 20:47:28",1,238319,NULL,NULL,OnQueue,0,1579706239.99408,SIP/TATA_Trunk,NULL,NULL
649676,"2020-01-22 20:47:35",1,238314,NULL,NULL,Abandoned,0,1579706061.99402,SIP/TATA_Trunk,NULL,NULL
649677,"2020-01-22 20:47:36",1,238316,NULL,NULL,Abandoned,0,1579706120.99405,SIP/TATA_Trunk,NULL,NULL
649678,"2020-01-22 20:48:33",1,238317,NULL,NULL,Abandoned,0,1579706150.99407,SIP/TATA_Trunk,NULL,NULL
649679,"2020-01-22 20:48:41",1,238310,NULL,NULL,Hangup,0,1579705986.99394,SIP/TATA_Trunk,21,248
649680,"2020-01-22 20:48:45",1,238320,NULL,NULL,OnQueue,0,1579706315.99410,SIP/TATA_Trunk,NULL,NULL
649681,"2020-01-22 20:48:51",1,238313,NULL,NULL,Success,0,1579706030.99401,SIP/TATA_Trunk,21,NULL
649682,"2020-01-22 20:48:56",1,238320,NULL,NULL,Abandoned,0,1579706315.99410,SIP/TATA_Trunk,NULL,NULL
649683,"2020-01-22 20:49:26",1,238321,NULL,NULL,OnQueue,0,1579706357.99414,SIP/TATA_Trunk,NULL,NULL
649684,"2020-01-22 20:49:39",1,238313,NULL,NULL,Hangup,0,1579706030.99401,SIP/TATA_Trunk,21,49
649685,"2020-01-22 20:49:47",1,238315,NULL,NULL,Success,0,1579706082.99404,SIP/TATA_Trunk,21,NULL
649686,"2020-01-22 20:49:57",1,238322,NULL,NULL,OnQueue,0,1579706391.99417,SIP/TATA_Trunk,NULL,NULL
649687,"2020-01-22 20:50:12",1,238318,NULL,NULL,Abandoned,0,1579706240.99409,SIP/TATA_Trunk,NULL,NULL
649688,"2020-01-22 20:50:14",1,238312,NULL,NULL,Hangup,0,1579706022.99400,SIP/TATA_Trunk,19,274
649689,"2020-01-22 20:50:15",1,238323,NULL,NULL,OnQueue,0,1579706388.99416,SIP/TATA_Trunk,NULL,NULL
649690,"2020-01-22 20:50:17",1,238305,NULL,NULL,Hangup,0,1579705796.99384,SIP/TATA_Trunk,20,411
649691,"2020-01-22 20:50:23",1,238319,NULL,NULL,Success,0,1579706239.99408,SIP/TATA_Trunk,19,NULL
649692,"2020-01-22 20:50:24",1,238321,NULL,NULL,Success,0,1579706357.99414,SIP/TATA_Trunk,20,NULL
649693,"2020-01-22 20:50:32",1,238324,NULL,NULL,OnQueue,0,1579706423.99419,SIP/TATA_Trunk,NULL,NULL
649694,"2020-01-22 20:51:28",1,238324,NULL,NULL,Abandoned,0,1579706423.99419,SIP/TATA_Trunk,NULL,NULL
649695,"2020-01-22 20:51:52",1,238325,NULL,NULL,OnQueue,0,1579706496.99421,SIP/TATA_Trunk,NULL,NULL
649696,"2020-01-22 20:52:09",1,238326,NULL,NULL,OnQueue,0,1579706517.99422,SIP/TATA_Trunk,NULL,NULL
649697,"2020-01-22 20:52:11",1,238327,NULL,NULL,OnQueue,0,1579706518.99423,SIP/TATA_Trunk,NULL,NULL
649698,"2020-01-22 20:52:17",1,238328,NULL,NULL,OnQueue,0,1579706527.99424,SIP/TATA_Trunk,NULL,NULL
649699,"2020-01-22 20:52:19",1,238315,NULL,NULL,Hangup,0,1579706082.99404,SIP/TATA_Trunk,21,152
649700,"2020-01-22 20:52:22",1,238329,NULL,NULL,OnQueue,0,1579706529.99425,SIP/TATA_Trunk,NULL,NULL
649701,"2020-01-22 20:52:25",1,238322,NULL,NULL,Success,0,1579706391.99417,SIP/TATA_Trunk,21,NULL
649702,"2020-01-22 20:53:04",1,238319,NULL,NULL,Hangup,0,1579706239.99408,SIP/TATA_Trunk,19,161
649703,"2020-01-22 20:53:11",1,238323,NULL,NULL,Success,0,1579706388.99416,SIP/TATA_Trunk,19,NULL
649704,"2020-01-22 20:53:24",1,238329,NULL,NULL,Abandoned,0,1579706529.99425,SIP/TATA_Trunk,NULL,NULL
649705,"2020-01-22 20:53:38",1,238330,NULL,NULL,OnQueue,0,1579706610.99428,SIP/TATA_Trunk,NULL,NULL
649706,"2020-01-22 20:53:45",1,238331,NULL,NULL,OnQueue,0,1579706614.99429,SIP/TATA_Trunk,NULL,NULL
649707,"2020-01-22 20:54:00",1,238332,NULL,NULL,OnQueue,0,1579706629.99430,SIP/TATA_Trunk,NULL,NULL
649708,"2020-01-22 20:54:14",1,238325,NULL,NULL,Abandoned,0,1579706496.99421,SIP/TATA_Trunk,NULL,NULL
649709,"2020-01-22 20:54:15",1,238326,NULL,NULL,Abandoned,0,1579706517.99422,SIP/TATA_Trunk,NULL,NULL
649710,"2020-01-22 20:54:17",1,238309,NULL,NULL,Hangup,0,1579705961.99392,SIP/TATA_Trunk,10,635
649711,"2020-01-22 20:54:29",1,238333,NULL,NULL,OnQueue,0,1579706659.99432,SIP/TATA_Trunk,NULL,NULL
649712,"2020-01-22 20:54:29",1,238331,NULL,NULL,Abandoned,0,1579706614.99429,SIP/TATA_Trunk,NULL,NULL
649713,"2020-01-22 20:54:34",1,238332,NULL,NULL,Abandoned,0,1579706629.99430,SIP/TATA_Trunk,NULL,NULL
649714,"2020-01-22 20:54:40",1,238334,NULL,NULL,OnQueue,0,1579706657.99431,SIP/TATA_Trunk,NULL,NULL
649715,"2020-01-22 20:54:46",1,238333,NULL,NULL,Abandoned,0,1579706659.99432,SIP/TATA_Trunk,NULL,NULL
